date,open,high,low,close,volume,Name
11/7/2014,297.82,299.99,296.29,299.86,2647352,AMZN
11/10/2014,300,305.799,300,305.11,2809056,AMZN
11/11/2014,305.94,312.38,303.646,312.01,3807333,AMZN
11/12/2014,310.75,312.58,308.79,311.51,2182982,AMZN
11/13/2014,312,317.89,311.51,316.48,3686428,AMZN
11/14/2014,317.12,332.88,316.401,327.82,8877785,AMZN
11/17/2014,326.44,328,318.03,323.05,4784933,AMZN
11/18/2014,323.99,329.56,323.25,324.93,3551161,AMZN
11/19/2014,327.25,328.4,324.02,326.54,3281614,AMZN
11/20/2014,324,332.67,323.33,330.54,3436721,AMZN
11/21/2014,335.42,338.33,331.47,332.63,4466587,AMZN
11/24/2014,334.78,337.39,333.6,335.64,2754186,AMZN
11/25/2014,335.27,336.3325,331.28,335.04,2564989,AMZN
11/26/2014,333.78,334.65,331.75,333.57,1985949,AMZN
11/28/2014,336.03,341.26,336.03,338.64,3051798,AMZN
12/1/2014,338.12,340.64,325.93,326,4944861,AMZN
12/2/2014,327.5,327.93,323.25,326.31,2790257,AMZN
12/3/2014,325.73,326.77,314.36,316.5,5689904,AMZN
12/4/2014,315.53,318.59,313.47,316.93,3296642,AMZN
12/5/2014,316.8,316.93,310.84,312.63,3265214,AMZN
12/8/2014,311.57,316.56,304.821,306.64,3639180,AMZN
12/9/2014,302.99,313.639,301.14,312.5,4049506,AMZN
12/10/2014,312,313.19,304.68,305.84,3245890,AMZN
12/11/2014,307.89,312.64,306.01,307.36,3272919,AMZN
12/12/2014,303.99,310.6399,303.01,307.32,3162322,AMZN
12/15/2014,308.87,310.86,302.15,306.07,3841577,AMZN
12/16/2014,304.35,304.49,295.01,295.06,6501252,AMZN
12/17/2014,296.37,299.67,293.03,298.88,4433505,AMZN
12/18/2014,304.01,304.5,293.25,297.73,7738067,AMZN
12/19/2014,296.91,301.54,295.52,299.9,8709129,AMZN
12/22/2014,301.94,307.36,301.94,306.54,4003827,AMZN
12/23/2014,306.98,307.49,303.252,306.285,2718359,AMZN
12/24/2014,306.38,307,302.875,303.03,1518107,AMZN
12/26/2014,305,310.7799,303.81,309.09,2893801,AMZN
12/29/2014,307.85,314.27,306.58,312.04,3009046,AMZN
12/30/2014,309.91,313.94,309.34,310.3,2093023,AMZN
12/31/2014,311.55,312.98,310.01,310.35,2057766,AMZN
1/2/2015,312.58,314.75,306.9601,308.52,2788101,AMZN
1/5/2015,307.01,308.38,300.85,302.19,2774231,AMZN
1/6/2015,302.24,303,292.38,295.29,3519034,AMZN
1/7/2015,297.5,301.28,295.33,298.42,2640349,AMZN
1/8/2015,300.32,303.14,296.11,300.46,3088398,AMZN
1/9/2015,301.48,302.87,296.68,296.93,2592360,AMZN
1/12/2015,297.56,298.51,289.281,291.41,3421392,AMZN
1/13/2015,297.48,301.4976,293.23,294.74,4136442,AMZN
1/14/2015,291.93,295.91,286.503,293.27,5538666,AMZN
1/15/2015,294,295.9995,286.815,286.95,4419196,AMZN
1/16/2015,286.28,290.79,285.25,290.74,3478176,AMZN
1/20/2015,292.59,293.3599,286.39,289.44,3075081,AMZN
1/21/2015,289.64,306,287.26,297.25,10065076,AMZN
1/22/2015,300,312.25,300,310.32,5362640,AMZN
1/23/2015,308.08,316.93,307.72,312.39,4496419,AMZN
1/26/2015,311.82,313,307.5201,309.66,3169665,AMZN
1/27/2015,306.3,310.243,302.625,306.75,2920315,AMZN
1/28/2015,309.81,311.51,303.8,303.91,3063774,AMZN
1/29/2015,304.73,312.8,299.33,311.78,8656567,AMZN
1/30/2015,346.32,359.5,340.74,354.53,23856060,AMZN
2/2/2015,350.05,365,350.01,364.47,10231914,AMZN
2/3/2015,360.29,367.817,360.21,363.55,6212565,AMZN
2/4/2015,358.38,367.5,358.23,364.75,4169927,AMZN
2/5/2015,366,378.8,365.9,373.89,7247605,AMZN
2/6/2015,374.87,375.9899,371.01,374.28,3892382,AMZN
2/9/2015,371,374.41,367.2,370.56,2724630,AMZN
2/10/2015,371.19,374.3,368.51,372.995,2287232,AMZN
2/11/2015,371.23,377.1,371.1,375.14,2786523,AMZN
2/12/2015,375.1,378.51,373.15,377.17,2791050,AMZN
2/13/2015,378.41,383,377.01,381.83,3475069,AMZN
2/17/2015,377.72,379.985,372.67,375.43,3673208,AMZN
2/18/2015,373.78,376.74,372.85,373.37,2650610,AMZN
2/19/2015,373.49,381.88,373.43,378.995,2953752,AMZN
2/20/2015,378.62,383.7,375.84,383.66,3258023,AMZN
2/23/2015,383.44,384.54,378,380.14,2176989,AMZN
2/24/2015,378.65,380.48,376.16,378.59,1921850,AMZN
2/25/2015,377.27,387.85,376.54,385.37,3174495,AMZN
2/26/2015,384.07,389.37,383.28,384.8,2687107,AMZN
2/27/2015,384,385.99,379.79,380.16,2532309,AMZN
3/2/2015,380.85,385.9,379.481,385.655,2139205,AMZN
3/3/2015,383.95,386.1,381.601,384.61,1946498,AMZN
3/4/2015,385.71,387.9,382.19,382.72,2259141,AMZN
3/5/2015,385.61,388.4182,383.89,387.83,2693518,AMZN
3/6/2015,385.52,387,378.88,380.09,2627042,AMZN
3/9/2015,378.4,379.33,375.28,378.56,2311390,AMZN
3/10/2015,377.45,377.77,369.18,369.51,3120972,AMZN
3/11/2015,370.61,373.35,366.26,366.37,2495097,AMZN
3/12/2015,368.82,375.5,367.52,374.24,2810001,AMZN
3/13/2015,371.52,373.99,366.68,370.58,2611658,AMZN
3/16/2015,370.38,373.94,366.72,373.35,2354059,AMZN
3/17/2015,371.11,374.5,369.64,371.92,2036961,AMZN
3/18/2015,369.97,375.99,366.7,375.135,2654135,AMZN
3/19/2015,373.87,377.11,372.19,373.24,1915671,AMZN
3/20/2015,376.29,379.37,375.92,378.49,3763553,AMZN
3/23/2015,378.07,381.77,374.94,375.11,2239343,AMZN
3/24/2015,373.99,375.24,372.27,374.09,2228214,AMZN
3/25/2015,375.17,380.5,370.285,370.96,3429497,AMZN
3/26/2015,369.59,371.4,365.65,367.35,2929962,AMZN
3/27/2015,367.11,373.17,366.5734,370.56,2609774,AMZN
3/30/2015,371.87,376.12,371.55,374.59,1820933,AMZN
3/31/2015,373.24,377.7,371.51,372.1,2506122,AMZN
4/1/2015,372.1,373.16,368.34,370.255,2458095,AMZN
4/2/2015,370.5,373.28,369,372.25,1875279,AMZN
4/6/2015,370.1,380.2,369.36,377.04,3050709,AMZN
4/7/2015,376.15,379.31,374.03,374.41,1954902,AMZN
4/8/2015,374.66,381.58,374.65,381.2,2636434,AMZN
4/9/2015,380.66,384.42,378.795,383.54,2392328,AMZN
4/10/2015,384.31,387.12,381.3151,382.65,2573519,AMZN
4/13/2015,383.53,385.28,380.14,382.36,1894453,AMZN
4/14/2015,383.51,387.81,381.2101,385.11,2583575,AMZN
4/15/2015,384.65,385.78,381.64,383.45,1933229,AMZN
4/16/2015,383.69,387.45,383.55,386.04,2080418,AMZN
4/17/2015,382.63,383.56,374.4,375.56,3839664,AMZN
4/20/2015,378.55,391.94,377,389.51,5016148,AMZN
4/21/2015,391.31,394.6,386.8,391.18,4643524,AMZN
4/22/2015,391.91,394.28,388,389.8,3474724,AMZN
4/23/2015,390.21,391.88,386.15,389.99,7979985,AMZN
4/24/2015,439,452.65,439,445.1,17176904,AMZN
4/27/2015,443.86,446.99,437.41,438.56,5430949,AMZN
4/28/2015,438.51,439,428.04,429.31,4140483,AMZN
4/29/2015,426.75,434.24,426.03,429.37,3621688,AMZN
4/30/2015,427.11,431.75,419.24,421.78,3647877,AMZN
5/1/2015,423.82,425.64,416,422.87,3565824,AMZN
5/4/2015,424.8,429.77,422.42,423.04,2270448,AMZN
5/5/2015,422.85,427.51,421.02,421.19,2856386,AMZN
5/6/2015,421.43,422.7165,414.55,419.1,2552474,AMZN
5/7/2015,424.15,428.5,422.85,426.88,2766132,AMZN
5/8/2015,430.75,435.2,430.174,433.69,2908838,AMZN
5/11/2015,432.51,439,431.37,432.85,2393737,AMZN
5/12/2015,431.08,433.25,426.71,431.02,1947822,AMZN
5/13/2015,429.98,433.528,425.8,426.87,1996328,AMZN
5/14/2015,429.45,433,427.01,432.28,1888477,AMZN
5/15/2015,428,430.3962,424.3,426,4240306,AMZN
5/18/2015,426,427.27,421.46,425.24,2390229,AMZN
5/19/2015,424.87,428.24,420.63,421.71,2465240,AMZN
5/20/2015,420.6,427.1,418.36,423.86,2196159,AMZN
5/21/2015,428,436.9,428,431.63,4121401,AMZN
5/22/2015,431.55,432.44,427.61,427.63,2020629,AMZN
5/26/2015,426.2,427,422,425.47,2244185,AMZN
5/27/2015,427.45,431.85,425.01,431.42,2231088,AMZN
5/28/2015,429.71,431.35,425.47,426.57,1912436,AMZN
5/29/2015,427.23,432.5,427.23,429.23,3016060,AMZN
6/1/2015,430.4,433.16,426.2,430.92,2253264,AMZN
6/2/2015,430.07,433.23,426.25,430.99,1669845,AMZN
6/3/2015,434.4,438.39,432.75,436.59,2727914,AMZN
6/4/2015,434.4,436.755,429.26,430.78,2510761,AMZN
6/5/2015,429.66,430.8,426.5,426.95,1907855,AMZN
6/8/2015,425.62,426.8,421.425,423.5,2172525,AMZN
6/9/2015,422.96,427.49,419.14,425.48,2288663,AMZN
6/10/2015,426.46,432.2,425.66,430.77,2172333,AMZN
6/11/2015,432.29,438.89,431.47,432.97,2922459,AMZN
6/12/2015,431.25,432.36,428.26,429.92,2054385,AMZN
6/15/2015,427.66,428.05,422.64,423.67,2050987,AMZN
6/16/2015,424.15,427.97,422.67,427.26,2297469,AMZN
6/17/2015,428.36,431.35,424.753,427.81,2185869,AMZN
6/18/2015,430.3,439.73,429.405,439.39,3378360,AMZN
6/19/2015,440.26,444.99,433.24,434.92,4495087,AMZN
6/22/2015,437,439.24,434.18,436.29,1823572,AMZN
6/23/2015,435.59,447.04,433.69,445.99,3245049,AMZN
6/24/2015,444.97,446.47,440.23,440.84,2620827,AMZN
6/25/2015,438.07,443.47,436.39,440.1,2237458,AMZN
6/26/2015,441.76,443.49,435.06,438.1,2624479,AMZN
6/29/2015,434.98,437,429,429.86,2753193,AMZN
6/30/2015,434.2,435.57,430.46,434.09,2596873,AMZN
7/1/2015,439.35,440,435.58,437.39,1987076,AMZN
7/2/2015,437,438.2,433.48,437.71,1343397,AMZN
7/6/2015,435.23,439.73,433.52,436.04,1903161,AMZN
7/7/2015,435.68,437.73,425.57,436.72,3454248,AMZN
7/8/2015,434.35,435.99,428.83,429.7,2383130,AMZN
7/9/2015,434.9,438.72,434.15,434.39,2271395,AMZN
7/10/2015,440.49,444.72,439,443.51,2400981,AMZN
7/13/2015,448.29,457.87,447.54,455.57,3956802,AMZN
7/14/2015,462.32,469.6,458.16,465.57,4736215,AMZN
7/15/2015,463.04,464.7,460.2,461.19,2987399,AMZN
7/16/2015,465.5,475.88,464.8,475.48,4095581,AMZN
7/17/2015,477.7,485.42,477.25,483.01,4932176,AMZN
7/20/2015,492.57,493.2,485.4,488.1,4752491,AMZN
7/21/2015,487.9,488.88,482.55,488,3181831,AMZN
7/22/2015,485.99,492.5,484.9,488.27,3114898,AMZN
7/23/2015,491.66,491.66,475.7,482.18,9374431,AMZN
7/24/2015,578.99,580.57,529.35,529.42,21909381,AMZN
7/27/2015,527.75,544.95,526.6,531.41,7490960,AMZN
7/28/2015,536,536.39,523.12,526.03,5273092,AMZN
7/29/2015,530.92,532.9655,525.02,529,3752634,AMZN
7/30/2015,527.65,539.2,524.29,536.76,3743065,AMZN
7/31/2015,539.09,542.84,534.5201,536.15,3025598,AMZN
8/3/2015,537.45,540.44,529.36,535.03,3014236,AMZN
8/4/2015,529.69,536.95,529.163,531.9,2934590,AMZN
8/5/2015,538.8,539.14,534.119,537.01,2889350,AMZN
8/6/2015,539.3,542.74,527.52,529.46,3820453,AMZN
8/7/2015,529.16,529.4599,518.21,522.62,3969215,AMZN
8/10/2015,528.52,532.2764,523,524,2615926,AMZN
8/11/2015,523.65,528.98,522,527.46,2676600,AMZN
8/12/2015,523.75,527.5,513.06,525.91,4014684,AMZN
8/13/2015,527.37,534.66,525.4846,529.66,2895238,AMZN
8/14/2015,528.25,534.11,528.25,531.52,1994799,AMZN
8/17/2015,531.29,538.74,527.12,535.22,2581680,AMZN
8/18/2015,535.04,539.49,533,535.02,2071342,AMZN
8/19/2015,533.74,537.25,529,532.92,2324040,AMZN
8/20/2015,530.39,533.25,515.77,515.78,4407990,AMZN
8/21/2015,507.36,512.33,494.47,494.47,6706466,AMZN
8/24/2015,463.58,489.76,451,463.37,10097601,AMZN
8/25/2015,487.49,489.44,466.25,466.37,5679329,AMZN
8/26/2015,484.02,503.72,478.76,500.77,6358639,AMZN
8/27/2015,514.03,522.69,507.261,518.37,6114506,AMZN
8/28/2015,517.5,521.5,513.04,518.01,2746708,AMZN
8/31/2015,516.44,519.41,509.07,512.89,3002293,AMZN
9/1/2015,499.14,510,493.43,496.54,3864514,AMZN
9/2/2015,505.09,510.86,497.72,510.55,3707116,AMZN
9/3/2015,514.5,515.84,502.57,504.72,3149694,AMZN
9/4/2015,497.65,502.85,495.64,499,2692510,AMZN
9/8/2015,508.69,518.35,508.5144,517.54,3810653,AMZN
9/9/2015,524,529.95,515.06,516.89,4370657,AMZN
9/10/2015,515.15,526.13,514.78,522.24,2575982,AMZN
9/11/2015,521.07,529.44,520.605,529.44,3227862,AMZN
9/14/2015,529.44,532.45,518.58,521.38,3130241,AMZN
9/15/2015,523.25,527.92,517.2,522.37,2865933,AMZN
9/16/2015,521.98,528.3,518.52,527.39,2252790,AMZN
9/17/2015,526.98,546.97,526.57,538.87,4169484,AMZN
9/18/2015,534.62,546.237,531.35,540.26,6160075,AMZN
9/21/2015,544.33,549.78,539.59,548.39,3283313,AMZN
9/22/2015,539.71,543.55,532.66,538.4,3841748,AMZN
9/23/2015,538.3,541.21,534,536.07,2237571,AMZN
9/24/2015,530.55,534.56,522.87,533.75,3500964,AMZN
9/25/2015,542.57,542.8,521.4,524.25,4030998,AMZN
9/28/2015,520.02,520.28,494.3337,504.06,5434532,AMZN
9/29/2015,506,511.48,490.5,496.07,4457532,AMZN
9/30/2015,505.44,512.8,501.6724,511.89,4004681,AMZN
10/1/2015,511,520.8,506,520.72,3768483,AMZN
10/2/2015,512.99,532.6,508.1,532.54,4597795,AMZN
10/5/2015,536.99,545.91,536,543.68,3391359,AMZN
10/6/2015,545.5,551.5,533.33,537.48,4547519,AMZN
10/7/2015,541.79,542,529,541.94,3812087,AMZN
10/8/2015,536.71,539.386,519.89,533.16,4676440,AMZN
10/9/2015,534.48,541.79,530.27,539.8,3537364,AMZN
10/12/2015,539.96,550.82,539.8,550.19,2776103,AMZN
10/13/2015,546.26,553.2,543.1,548.9,2938044,AMZN
10/14/2015,551.34,552.25,539.68,544.83,3582060,AMZN
10/15/2015,547.75,563,547,562.44,4937034,AMZN
10/16/2015,565.27,570.94,560.31,570.76,4315792,AMZN
10/19/2015,570.76,579,567.38,573.15,4375420,AMZN
10/20/2015,572,573,555.28,560.88,4346209,AMZN
10/21/2015,563.87,565.25,552.52,555.77,3361655,AMZN
10/22/2015,562.7,569.146,556.67,563.91,7779372,AMZN
10/23/2015,617.68,619.45,595.36,599.03,10692667,AMZN
10/26/2015,602.3,609.85,596.29,608.61,4269715,AMZN
10/27/2015,608.6,614.71,605.53,611.01,3787136,AMZN
10/28/2015,612.3,617.23,609.5,617.1,3926200,AMZN
10/29/2015,617.7,627.54,615.39,626.55,3896026,AMZN
10/30/2015,626.01,630.72,625.28,625.9,3874363,AMZN
11/2/2015,627.13,628.63,620.41,628.35,2816479,AMZN
11/3/2015,629.53,629.89,622,625.31,3246910,AMZN
11/4/2015,627.76,645.93,627.35,640.95,4840501,AMZN
11/5/2015,647.1,657,643.0901,655.65,4723825,AMZN
11/6/2015,655,662.26,652,659.37,4092165,AMZN
11/9/2015,658.65,661.955,647.8477,655.49,4048823,AMZN
11/10/2015,651.01,660,647.262,659.68,3489483,AMZN
11/11/2015,663.25,675.96,663.25,673.25,5387309,AMZN
11/12/2015,673,675.64,664.22,665.6,4284678,AMZN
11/13/2015,663.57,667,640.45,642.35,6261076,AMZN
11/16/2015,640.92,649.99,622.29,647.81,7435934,AMZN
11/17/2015,650.65,653.25,641,643.3,4320177,AMZN
11/18/2015,646.51,664.88,646.37,663.54,4469769,AMZN
11/19/2015,664.99,672.86,659,661.27,4705237,AMZN
11/20/2015,667.94,668.87,657.57,668.45,3896135,AMZN
11/23/2015,671.5,682.77,668.45,678.99,4385057,AMZN
11/24/2015,674.14,675.8,661.2125,671.15,4543417,AMZN
11/25/2015,675,679.7,671.24,675.34,2697889,AMZN
11/27/2015,680.8,680.99,672.1,673.26,1966801,AMZN
11/30/2015,675.9,681.29,664.6,664.8,5693172,AMZN
12/1/2015,673.75,681,667.86,679.06,4751152,AMZN
12/2/2015,681,684.82,674.25,676.01,4273526,AMZN
12/3/2015,679.44,682.79,661.48,666.25,5064736,AMZN
12/4/2015,666,674.775,661.4,672.64,4534796,AMZN
12/7/2015,674.74,675.46,660.5,669.83,3732814,AMZN
12/8/2015,663.13,679.99,659.79,677.33,3651908,AMZN
12/9/2015,678,679,655.68,664.79,5158172,AMZN
12/10/2015,665.59,668.526,659.56,662.32,3455472,AMZN
12/11/2015,651.23,657.88,639.62,640.15,5474420,AMZN
12/14/2015,641.75,658.585,635.27,657.91,4361273,AMZN
12/15/2015,665.03,671.5,657.35,658.64,4753415,AMZN
12/16/2015,663.56,677.35,659.32,675.77,3964470,AMZN
12/17/2015,680,682.5,670.65,670.65,3681645,AMZN
12/18/2015,668.65,676.84,664.13,664.14,6841304,AMZN
12/21/2015,668.5,669.9,658.93,664.51,3250900,AMZN
12/22/2015,666.83,668.49,659.26,663.15,2667795,AMZN
12/23/2015,666.5,666.597,656.63,663.7,2722922,AMZN
12/24/2015,663.35,664.68,660.6,662.79,1092970,AMZN
12/28/2015,665.56,675.5,665.5,675.2,3783555,AMZN
12/29/2015,677.98,696.44,677.8893,693.97,5734996,AMZN
12/30/2015,691.89,695.49,686.375,689.07,3519003,AMZN
12/31/2015,686.08,687.75,675.89,675.89,3749560,AMZN
1/4/2016,656.29,657.715,627.51,636.99,9314519,AMZN
1/5/2016,646.86,646.91,627.65,633.79,5822603,AMZN
1/6/2016,622,639.79,620.31,632.65,5329197,AMZN
1/7/2016,621.8,630,605.21,607.94,7074915,AMZN
1/8/2016,619.66,624.14,606,607.05,5512915,AMZN
1/11/2016,612.48,619.85,598.57,617.74,4891551,AMZN
1/12/2016,625.25,625.99,612.2415,617.89,4724100,AMZN
1/13/2016,620.88,620.88,579.16,581.81,7655239,AMZN
1/14/2016,580.25,602.25,569.88,593,7237978,AMZN
1/15/2016,572.24,584.62,565.3,570.18,7784523,AMZN
1/19/2016,577.09,584,566.45,574.48,4807165,AMZN
1/20/2016,564.36,578.45,547.18,571.77,7966406,AMZN
1/21/2016,573.58,588.81,568.22,575.02,4952217,AMZN
1/22/2016,588.73,600.1,584.1079,596.38,5120144,AMZN
1/25/2016,597.99,608.5,594.56,596.53,4396079,AMZN
1/26/2016,603.45,604.5,590.38,601.25,3765655,AMZN
1/27/2016,601.99,603.39,578.78,583.35,5152853,AMZN
1/28/2016,608.37,638.06,597.55,635.35,14015171,AMZN
1/29/2016,571.98,593,570,587,14677550,AMZN
2/1/2016,578.15,581.8,570.31,574.81,6355123,AMZN
2/2/2016,570,571.56,550.09,552.1,6312045,AMZN
2/3/2016,553.5,556,521.9,531.07,10048709,AMZN
2/4/2016,525,538.99,519.2201,536.26,6199070,AMZN
2/5/2016,529.28,529.45,499.19,502.13,9708929,AMZN
2/8/2016,486.47,493.5,475.21,488.1,9825509,AMZN
2/9/2016,478.01,498.38,474,482.07,7077915,AMZN
2/10/2016,491.76,504.66,486,490.48,6786181,AMZN
2/11/2016,491.17,509.3,484,503.82,7397393,AMZN
2/12/2016,510.7,516.75,501.4932,507.08,5384787,AMZN
2/16/2016,519.48,524.45,511.66,521.1,5118500,AMZN
2/17/2016,528.74,537.48,519.39,534.1,4824002,AMZN
2/18/2016,541.19,541.2,523.73,525,4735008,AMZN
2/19/2016,520.71,535.95,515.35,534.9,4974717,AMZN
2/22/2016,542.2,560.65,541.08,559.5,5566553,AMZN
2/23/2016,555.55,556.91,545.33,552.94,4050790,AMZN
2/24/2016,545.75,554.27,533.1501,554.04,6231668,AMZN
2/25/2016,555.52,559.39,545.2946,555.15,4525463,AMZN
2/26/2016,560.12,562.5,553.17,555.23,4877039,AMZN
2/29/2016,554,564.81,552.51,552.52,4145396,AMZN
3/1/2016,556.29,579.25,556,579.04,5038452,AMZN
3/2/2016,581.75,585,573.7,580.21,4582170,AMZN
3/3/2016,577.96,579.866,573.11,577.49,2741292,AMZN
3/4/2016,581.07,581.4,571.065,575.14,3416545,AMZN
3/7/2016,573.54,573.63,555.55,562.8,4932527,AMZN
3/8/2016,557.87,571.35,554.74,560.26,4729952,AMZN
3/9/2016,559.56,560.35,550.125,559.47,4377283,AMZN
3/10/2016,566.74,567,547.9,558.93,3919892,AMZN
3/11/2016,566.95,570.06,562.73,569.61,3771310,AMZN
3/14/2016,567,576.89,563.05,573.37,3454152,AMZN
3/15/2016,571,581.52,567,577.02,3876821,AMZN
3/16/2016,576.64,581.32,571.14,574.27,3537669,AMZN
3/17/2016,569.51,571.4,555.01,559.44,5928105,AMZN
3/18/2016,560.94,562.33,546.09,552.08,7296885,AMZN
3/21/2016,548.91,555.24,538.58,553.98,5155732,AMZN
3/22/2016,545.11,562.76,545.05,560.48,4000564,AMZN
3/23/2016,561,572.48,558.1,569.63,3983720,AMZN
3/24/2016,567.11,583.55,567.08,582.95,5185539,AMZN
3/28/2016,584.4,584.75,575.56,579.87,3121522,AMZN
3/29/2016,580.15,595.85,576.5,593.86,4392567,AMZN
3/30/2016,596.71,603.24,595,598.69,3890461,AMZN
3/31/2016,599.28,600.75,592.21,593.64,2681811,AMZN
4/1/2016,590.49,599.03,588.3,598.5,2917386,AMZN
4/4/2016,599,599.5,590.55,593.19,2470825,AMZN
4/5/2016,590.77,593.47,585.25,586.14,2308884,AMZN
4/6/2016,587.52,602.39,587.5,602.08,2849909,AMZN
4/7/2016,598.76,599.6,589.08,591.43,3189037,AMZN
4/8/2016,594.32,597.86,589,594.6,2591936,AMZN
4/11/2016,596.14,604,594.91,595.93,2704267,AMZN
4/12/2016,598.4,604.06,592.31,603.17,2641062,AMZN
4/13/2016,607.68,616.81,605.29,614.82,4228349,AMZN
4/14/2016,615.07,624.38,615.07,620.75,3512136,AMZN
4/15/2016,621.92,626.77,618.11,625.89,2887681,AMZN
4/18/2016,625.35,637.64,624.9603,635.35,4360883,AMZN
4/19/2016,637.14,638.01,620.8,627.9,4055870,AMZN
4/20/2016,630,636.55,623,632.99,2609425,AMZN
4/21/2016,631,637.82,628.5,631,2596298,AMZN
4/22/2016,624.47,628.25,611.56,620.5,5083904,AMZN
4/25/2016,616.61,626.98,616.2511,626.2,2682924,AMZN
4/26/2016,626.17,626.7549,614.88,616.88,2521433,AMZN
4/27/2016,611.8,615.95,601.28,606.57,4068767,AMZN
4/28/2016,615.54,626.8,599.2,602,7872605,AMZN
4/29/2016,666,669.98,654,659.59,10310739,AMZN
5/2/2016,663.92,685.5,662.0251,683.85,6578517,AMZN
5/3/2016,677.36,680.3,670.43,671.32,4923351,AMZN
5/4/2016,662.59,674,662.14,670.9,4635462,AMZN
5/5/2016,673.31,676.49,656,659.09,4884114,AMZN
5/6/2016,656.05,676.95,656.01,673.95,4365345,AMZN
5/9/2016,673.95,686.98,671.41,679.75,3982161,AMZN
5/10/2016,694,704.55,693.5,703.07,6105570,AMZN
5/11/2016,705.79,719,701.65,713.23,7338196,AMZN
5/12/2016,717.38,722.45,711.51,717.93,5048150,AMZN
5/13/2016,714.64,719.25,706.51,709.92,4763419,AMZN
5/16/2016,710.13,713.25,700.28,710.66,5432920,AMZN
5/17/2016,709.9,714.47,693.91,695.27,5121357,AMZN
5/18/2016,689.56,702.5399,688.76,697.45,4283189,AMZN
5/19/2016,691.88,699.4,689.56,698.52,3025566,AMZN
5/20/2016,701.05,707.24,700,702.8,2916165,AMZN
5/23/2016,704.25,706,696.42,696.75,2595082,AMZN
5/24/2016,698.01,707.5,698,704.2,3033782,AMZN
5/25/2016,708,710.86,705.5159,708.35,3276631,AMZN
5/26/2016,708.33,715,707.293,714.91,2446681,AMZN
5/27/2016,715,716.6,711.1,712.24,2249164,AMZN
5/31/2016,712.33,724.23,711.32,722.79,3618323,AMZN
6/1/2016,720.9,726.43,718.22,719.44,3263107,AMZN
6/2/2016,720.97,728.28,715.5001,728.24,3026583,AMZN
6/3/2016,726.74,727,718.43,725.54,3367306,AMZN
6/6/2016,726.5,731.5,724.42,726.73,2704806,AMZN
6/7/2016,729.89,730,720.55,723.74,2732463,AMZN
6/8/2016,726.4,729.42,721.6,726.64,2223366,AMZN
6/9/2016,723.1,728.91,722.3,727.65,2170318,AMZN
6/10/2016,722.35,724.98,714.21,717.91,3425718,AMZN
6/13/2016,714.01,721.99,711.16,715.24,3352201,AMZN
6/14/2016,712.33,720.805,712.27,719.3,2506922,AMZN
6/15/2016,722,722.56,713.3522,714.26,2709447,AMZN
6/16/2016,712.05,718,705.3,717.51,3097961,AMZN
6/17/2016,718.19,718.2,699.18,706.39,5897788,AMZN
6/20/2016,713.5,721.31,710.81,714.01,3677162,AMZN
6/21/2016,715.72,718.4,712.721,715.82,2137534,AMZN
6/22/2016,716.58,717,707.565,710.6,2260454,AMZN
6/23/2016,715.5,722.12,712.5,722.08,2824974,AMZN
6/24/2016,693,712.5292,692.2,698.96,7632511,AMZN
6/27/2016,692.01,696.8189,682.115,691.36,5584037,AMZN
6/28/2016,700,708,698.1714,707.95,4036957,AMZN
6/29/2016,715.75,719.5,713.54,715.6,3070052,AMZN
6/30/2016,717.2,719.37,712.54,715.62,2855142,AMZN
7/1/2016,717.32,728,716.54,725.68,2920423,AMZN
7/5/2016,722.8,728.11,719.61,728.1,2431431,AMZN
7/6/2016,725.71,737.77,722.58,737.61,3938249,AMZN
7/7/2016,739.33,739.55,731.63,736.57,2945783,AMZN
7/8/2016,740.14,746.1,738,745.81,3429217,AMZN
7/11/2016,750,755.9,747,753.78,3195272,AMZN
7/12/2016,756.86,757.34,740.33,748.21,5623657,AMZN
7/13/2016,746.76,756.87,741.25,742.63,4142265,AMZN
7/14/2016,748.86,749.04,739.02,741.2,2390472,AMZN
7/15/2016,746.55,746.55,734.05,735.44,3121385,AMZN
7/18/2016,735.49,741.5954,728.72,736.07,2954914,AMZN
7/19/2016,732.5,743.33,732.31,739.95,2216820,AMZN
7/20/2016,744,746.25,740.7,745.72,2214023,AMZN
7/21/2016,747.5,749.36,742.7918,744.43,2317072,AMZN
7/22/2016,747.79,751.28,743.53,744.86,2277711,AMZN
7/25/2016,746.55,748.5,735.35,739.61,2679290,AMZN
7/26/2016,742.71,743.13,732.7525,735.59,2529692,AMZN
7/27/2016,737.97,740.94,733.86,736.67,2913134,AMZN
7/28/2016,745.98,753.36,739.7,752.61,7617580,AMZN
7/29/2016,765,766,755,758.81,6777050,AMZN
8/1/2016,759.87,770.5,757.06,767.74,3578205,AMZN
8/2/2016,763.81,765.01,757.02,760.58,3603280,AMZN
8/3/2016,757.06,758.89,752.25,754.64,3581525,AMZN
8/4/2016,753.7,765,750.35,760.77,3178208,AMZN
8/5/2016,764.81,768.47,763.09,765.98,2704391,AMZN
8/8/2016,766.81,767,761.015,766.56,1986272,AMZN
8/9/2016,767.39,772.6,766.9,768.31,1876091,AMZN
8/10/2016,769.8,772.1,766.19,768.56,1604280,AMZN
8/11/2016,769.94,773.75,769.12,771.24,2019740,AMZN
8/12/2016,768.46,773.15,768.4225,772.56,1563318,AMZN
