date,open,high,low,close,volume,Name
5/19/2015,533.98,540.66,533.04,537.36,1966947,GOOG
5/20/2015,538.49,542.92,532.972,539.27,1430826,GOOG
5/21/2015,537.95,543.8399,535.98,542.51,1462695,GOOG
5/22/2015,540.15,544.19,539.51,540.11,1176214,GOOG
5/26/2015,538.12,539,529.88,532.32,2406512,GOOG
5/27/2015,532.8,540.55,531.71,539.79,1525019,GOOG
5/28/2015,538.01,540.61,536.25,539.78,1029849,GOOG
5/29/2015,537.37,538.63,531.45,532.11,2597407,GOOG
6/1/2015,536.79,536.79,529.76,533.99,1904332,GOOG
6/2/2015,532.93,543,531.33,539.18,1938989,GOOG
6/3/2015,539.91,543.5,537.11,540.31,1717036,GOOG
6/4/2015,537.76,540.59,534.32,536.7,1348337,GOOG
6/5/2015,536.35,537.2,532.52,533.33,1388220,GOOG
6/8/2015,533.31,534.12,526.24,526.83,1524139,GOOG
6/9/2015,527.56,529.2,523.01,526.69,1455266,GOOG
6/10/2015,529.36,538.36,529.35,536.69,1814958,GOOG
6/11/2015,538.425,538.98,533.02,534.61,1217536,GOOG
6/12/2015,531.6,533.12,530.16,532.33,955789,GOOG
6/15/2015,528,528.3,524,527.2,1632702,GOOG
6/16/2015,528.4,529.6399,525.56,528.15,1071814,GOOG
6/17/2015,529.37,530.98,525.1,529.26,1294216,GOOG
6/18/2015,531,538.15,530.79,536.73,1833109,GOOG
6/19/2015,537.21,538.25,533.01,536.69,1893497,GOOG
6/22/2015,539.59,543.74,537.53,538.19,1250282,GOOG
6/23/2015,539.64,541.499,535.25,540.48,1197450,GOOG
6/24/2015,540,540,535.66,537.84,1286608,GOOG
6/25/2015,538.87,540.9,535.23,535.23,1335697,GOOG
6/26/2015,537.26,537.76,531.35,531.69,2109130,GOOG
6/29/2015,525.01,528.61,520.54,521.52,1937821,GOOG
6/30/2015,526.02,526.25,520.5,520.51,2235595,GOOG
7/1/2015,524.73,525.69,518.2305,521.84,1961354,GOOG
7/2/2015,521.08,524.65,521.08,523.4,1235903,GOOG
7/6/2015,519.5,525.25,519,522.86,1280525,GOOG
7/7/2015,523.13,526.18,515.18,525.02,1597229,GOOG
7/8/2015,521.05,522.734,516.11,516.83,1296699,GOOG
7/9/2015,523.12,523.77,520.35,520.68,1842347,GOOG
7/10/2015,526.29,532.56,525.55,530.13,1956682,GOOG
7/13/2015,532.88,547.11,532.4001,546.55,2206475,GOOG
7/14/2015,546.76,565.8487,546.71,561.1,3244066,GOOG
7/15/2015,560.13,566.5029,556.79,560.22,1784554,GOOG
7/16/2015,565.12,580.68,565,579.85,4768318,GOOG
7/17/2015,649,674.468,645,672.93,11164943,GOOG
7/20/2015,659.24,668.88,653.01,663.02,5860872,GOOG
7/21/2015,655.21,673,654.3,662.3,3377196,GOOG
7/22/2015,660.89,678.64,659,662.1,3929309,GOOG
7/23/2015,661.27,663.63,641,644.28,3029109,GOOG
7/24/2015,647,648.17,622.52,623.56,3625747,GOOG
7/27/2015,621,634.3,620.5,627.26,2675381,GOOG
7/28/2015,632.83,632.83,623.31,628,1727327,GOOG
7/29/2015,628.8,633.36,622.65,631.93,1575069,GOOG
7/30/2015,630,635.22,622.05,632.59,1474203,GOOG
7/31/2015,631.38,632.91,625.5,625.61,1706149,GOOG
8/3/2015,625.34,633.0556,625.34,631.21,1304511,GOOG
8/4/2015,628.42,634.81,627.16,629.25,1490881,GOOG
8/5/2015,634.33,647.86,633.16,643.78,2334266,GOOG
8/6/2015,645,645.379,632.25,642.68,1572600,GOOG
8/7/2015,640.23,642.68,629.71,635.3,1403865,GOOG
8/10/2015,639.48,643.44,631.249,633.73,1809205,GOOG
8/11/2015,669.2,674.9,654.27,660.78,5029203,GOOG
8/12/2015,663.08,665,652.29,659.56,2940803,GOOG
8/13/2015,659.3225,664.5,651.661,656.45,1810749,GOOG
8/14/2015,655.01,659.855,652.66,657.12,1072061,GOOG
8/17/2015,656.8,661.38,651.24,660.87,1051699,GOOG
8/18/2015,661.9,664,653.46,656.13,1456059,GOOG
8/19/2015,656.6,667,654.19,660.9,2134098,GOOG
8/20/2015,655.46,662.99,642.9,646.83,2855299,GOOG
8/21/2015,639.78,640.05,612.33,612.48,4265183,GOOG
8/24/2015,573,614,565.05,589.61,5770302,GOOG
8/25/2015,614.91,617.45,581.11,582.06,3537966,GOOG
8/26/2015,610.35,631.71,599.05,628.62,4235891,GOOG
8/27/2015,639.4,643.59,622,637.61,3491336,GOOG
8/28/2015,632.82,636.88,624.56,630.38,1978733,GOOG
8/31/2015,627.54,635.8,617.68,618.25,2176737,GOOG
9/1/2015,602.36,612.86,594.1,597.79,3702105,GOOG
9/2/2015,605.68,614.34,599.71,614.34,2575620,GOOG
9/3/2015,617,619.71,602.8213,606.25,1759572,GOOG
9/4/2015,600,603.47,595.25,600.7,2089453,GOOG
9/8/2015,612.49,616.31,604.12,614.66,2279538,GOOG
9/9/2015,621.22,626.52,609.6,612.72,1702094,GOOG
9/10/2015,613.1,624.16,611.43,621.35,1905276,GOOG
9/11/2015,619.75,625.78,617.42,625.77,1373545,GOOG
9/14/2015,625.7,625.86,619.43,623.24,1702271,GOOG
9/15/2015,626.7,638.7,623.78,635.14,2084397,GOOG
9/16/2015,635.47,637.95,632.32,635.98,1286454,GOOG
9/17/2015,637.79,650.9,635.02,642.9,2274690,GOOG
9/18/2015,636.79,640,627.02,629.25,5133386,GOOG
9/21/2015,634.4,636.49,625.94,635.44,1788506,GOOG
9/22/2015,627,627.55,615.43,622.69,2562869,GOOG
9/23/2015,622.05,628.93,620,622.36,1470949,GOOG
9/24/2015,616.64,627.32,612.4,625.8,2240098,GOOG
9/25/2015,629.77,629.77,611,611.97,2174009,GOOG
9/28/2015,610.34,614.605,589.38,594.89,3127667,GOOG
9/29/2015,597.28,605,590.22,594.97,2310284,GOOG
9/30/2015,603.28,608.76,600.73,608.42,2413441,GOOG
10/1/2015,608.37,612.09,599.85,611.29,1867601,GOOG
10/2/2015,607.2,627.34,603.13,626.91,2684805,GOOG
10/5/2015,632,643.01,627,641.47,1803643,GOOG
10/6/2015,638.84,649.25,636.5295,645.44,2236847,GOOG
10/7/2015,649.24,650.609,632.15,642.36,2092714,GOOG
10/8/2015,641.36,644.45,625.56,639.16,2182081,GOOG
10/9/2015,640,645.99,635.318,643.61,1648736,GOOG
10/12/2015,642.09,648.5,639.01,646.67,1276134,GOOG
10/13/2015,643.15,657.8125,643.15,652.3,1807685,GOOG
10/14/2015,653.21,659.39,648.85,651.16,1415468,GOOG
10/15/2015,654.66,663.13,654.46,661.74,1885737,GOOG
10/16/2015,664.11,664.97,657.2,662.2,1611128,GOOG
10/19/2015,661.18,666.82,659.58,666.1,1477340,GOOG
10/20/2015,664.04,664.7197,644.195,650.28,2498215,GOOG
10/21/2015,654.15,655.87,641.73,642.61,1794172,GOOG
10/22/2015,646.7,657.8,644.01,651.79,4070954,GOOG
10/23/2015,727.5,730,701.5,702,6653923,GOOG
10/26/2015,701.55,719.15,701.26,712.78,2716615,GOOG
10/27/2015,707.38,713.62,704.55,708.49,2245796,GOOG
10/28/2015,707.33,712.98,703.08,712.95,2178917,GOOG
10/29/2015,710.5,718.26,710.01,716.92,1455965,GOOG
10/30/2015,715.73,718,710.05,710.81,1908774,GOOG
11/2/2015,711.06,721.62,705.85,721.11,1886250,GOOG
11/3/2015,718.86,724.65,714.72,722.16,1565379,GOOG
11/4/2015,722,733.1,721.9,728.11,1706700,GOOG
11/5/2015,729.47,739.48,729.47,731.25,1861550,GOOG
11/6/2015,731.5,735.41,727.01,733.76,1511599,GOOG
11/9/2015,730.2,734.71,719.43,724.89,2069807,GOOG
11/10/2015,724.4,730.59,718.5001,728.32,1607994,GOOG
11/11/2015,732.46,741,730.23,735.4,1366995,GOOG
11/12/2015,731,737.8,728.645,731.23,1837154,GOOG
11/13/2015,729.17,731.15,716.73,717,2075504,GOOG
11/16/2015,715.6,729.49,711.33,728.96,1905893,GOOG
11/17/2015,729.29,731.845,723.027,725.3,1510903,GOOG
11/18/2015,727.58,741.41,727,740,1684259,GOOG
11/19/2015,738.74,742,737.43,738.41,1327879,GOOG
11/20/2015,746.53,757.92,743,756.6,2213284,GOOG
11/23/2015,757.45,762.7075,751.82,755.98,1415385,GOOG
11/24/2015,752,755.279,737.63,748.28,2334197,GOOG
11/25/2015,748.14,752,746.06,748.15,1122224,GOOG
11/27/2015,748.46,753.41,747.49,750.26,838528,GOOG
11/30/2015,748.81,754.93,741.27,742.6,2097624,GOOG
12/1/2015,747.11,768.95,746.7,767.04,2134621,GOOG
12/2/2015,768.9,775.955,758.96,762.38,2230373,GOOG
12/3/2015,766.01,768.995,745.63,752.54,2590641,GOOG
12/4/2015,753.1,768.49,750,766.81,2757283,GOOG
12/7/2015,767.77,768.73,755.09,763.25,1812314,GOOG
12/8/2015,757.89,764.8,754.2,762.37,1829475,GOOG
12/9/2015,759.17,764.23,737.001,751.61,2699990,GOOG
12/10/2015,752.85,755.85,743.83,749.46,1988380,GOOG
12/11/2015,741.16,745.71,736.75,738.87,2224410,GOOG
12/14/2015,741.79,748.73,724.17,747.77,2421236,GOOG
12/15/2015,753,758.08,743.01,743.4,2666229,GOOG
12/16/2015,750,760.59,739.435,758.09,1993251,GOOG
12/17/2015,762.42,762.68,749,749.43,1553418,GOOG
12/18/2015,746.51,754.13,738.15,739.31,3148743,GOOG
12/21/2015,746.13,750,740,747.77,1525703,GOOG
12/22/2015,751.65,754.85,745.53,750,1365520,GOOG
12/23/2015,753.47,754.21,744,750.31,1566726,GOOG
12/24/2015,749.55,751.35,746.62,748.4,527223,GOOG
12/28/2015,752.92,762.99,749.52,762.51,1515716,GOOG
12/29/2015,766.69,779.98,766.43,776.6,1765012,GOOG
